N,P,K,Ca,Mg,S,B,Cu,Fe,Mn,Zn,Mo,Ni,Al,Se,Si,Na,Va,DRIS_N,DRIS_P,DRIS_K,DRIS_Ca,DRIS_Mg,DRIS_S,DRIS_B,DRIS_Cu,DRIS_Fe,DRIS_Mn,DRIS_Zn,IMS,IBN
9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0,9455.0
53.02365478381349,4.0318903654032265,22.04546827229871,10.911219453938438,4.263125454192842,2.87587189501439,48.079533488084074,8.784548450312506,138.07624999999985,74.75562500000004,31.03252498579021,2.4331249999997926,0.7849999999999946,164.31376062733324,2.3812499989155964,952.4705139341813,31.045343353927397,0.5538455928225552,-0.3177269739947319,0.35586504966245464,0.22241934508225636,0.3460767473484207,1.2049819783320899,0.018385350078159064,0.5985309300789987,-3.873979148604782,1.6165275403900063,0.44312499999999816,-0.415812187242818,-0.24374986356776207,9.901454836270325
2.437034459816765,0.20162440850012112,1.6924569353334682,0.3951229845919769,7.072243391085648e-06,0.07889365370806697,0.24035210612303853,0.3608586963414138,0.0,1.231260091662958e-14,1.6890576095638332,1.2550324184049025e-11,5.520192167487574e-14,18.21345155375266,1.2026708768132006e-08,15.967618315154509,1.837532174212778,0.009343654921941516,0.17991068159599058,0.1582668322874132,0.2889884560481207,0.1936446748079738,0.12296054018966517,0.07842456872209788,0.16308416281661564,0.1974900258557627,0.12158331211004104,2.128187033972616e-14,0.09438760049337823,2.5491118248639037e-06,0.3716408974494814
42.74688638857522,3.624180739285078,19.12988486278937,9.81722989013635,4.263111759516326,2.770265594200275,47.53998293521121,8.005573648503296,138.07624999999985,74.755625,27.829363378757982,2.433124999977265,0.7849999999999041,135.78642298623558,2.3812499821626125,920.7906340194403,28.460467264920045,0.5384242526922611,-1.0067073816029297,-0.06540813970873574,-0.3484833626636532,-0.11822127461776416,0.988051135358393,-0.14156775846059863,0.21897913678727857,-4.364632505130937,1.414391815339021,0.44312499999996996,-0.6013098009527645,-0.2437541696799872,9.159676155823089
52.79784037807502,3.8923440670821448,20.794104839102364,10.668086790437307,4.263118949250237,2.8046569372571244,47.95688152268188,8.50390996302335,138.07624999999985,74.75562500000004,29.461136866219697,2.433124999988398,0.78499999999996,149.06813122746945,2.381249989516526,940.0320486471032,29.464139154493417,0.5455140829314846,-0.33835836024929805,0.2852426395521001,0.04550985880622384,0.2160629075337261,1.0820412459248105,-0.028584234845845727,0.4455285083484021,-4.014548672008007,1.5057904326113807,0.44312499999998245,-0.5016932238518393,-0.24375220684780805,9.643525427612069
53.541318919821116,3.992281774053661,21.766928710627017,10.970551844695844,4.2631266679466755,2.855689514320024,48.1282578524942,8.791996099434861,138.07624999999985,74.75562500000004,31.1886850023197,2.433124999997333,0.7849999999999799,162.335238232056,2.3812499940604686,954.8017246818449,30.49224622438164,0.5552166271583372,-0.27341114525686444,0.3548803346141976,0.25758490167191916,0.40541082865420514,1.2348357821229,0.024907554682028845,0.6217927741359626,-3.90279634581069,1.6295453014520795,0.4431249999999913,-0.3906260384322933,-0.243749786792617,9.902045905452017
54.391619327949215,4.173386936233808,23.52310411149918,11.20005545743576,4.263132165601343,2.947789462861393,48.26776867473729,9.10732391965025,138.07624999999985,74.75562500000005,32.45787719250219,2.433125000011248,0.7850000000000299,175.39708991192032,2.381250007619072,965.8869983540321,32.71359452199984,0.5600734487916577,-0.20119048166098943,0.45576194209889176,0.4316645774929325,0.49977481731758233,1.3206574961364512,0.08968078984864816,0.7475400026718596,-3.712356897444434,1.7099858146679736,0.4431250000000112,-0.34872045969546717,-0.24374755851079144,10.192700105618092
54.60431164817336,4.224396337435101,23.75876804791797,11.262232936073381,4.263132804554229,2.9681863393021377,48.30076946135088,9.176609122431525,138.07624999999985,74.75562500000005,32.69927013824324,2.4331250000144755,0.7850000000000461,178.74624374569652,2.3812500112588633,967.7743797109132,33.09454088800229,0.5620393202267668,-0.18885459212826908,0.4774533838397355,0.47241321614111526,0.5110666806608309,1.3262917664383038,0.09787434477311677,0.7589928709515719,-3.663764225506131,1.7275480919360056,0.44312500000001814,-0.3341626793961316,-0.2437472087761085,10.22943159819725
54.796027659741206,4.282545386757413,23.999697578772874,11.334439611770737,4.263133504522185,2.9855383143184984,48.3335802538714,9.232035521368552,138.07624999999985,74.75562500000005,33.01109208355624,2.433125000016893,0.7850000000000649,185.85177682224062,2.3812500152271836,969.8906262310404,33.4433388250326,0.5647019394999857,-0.17816250605850448,0.5155728277391526,0.5072684652356471,0.5312386143362898,1.3326133200254706,0.10442215858074536,0.7708188838340463,-3.6192091625736524,1.752774346742249,0.4431250000000264,-0.3110600056873999,-0.24374683226541394,10.264385659264263
54.98761719279016,4.348318986125108,24.231680098684798,11.390993669835108,4.263133968732636,2.9976129000579874,48.365640161555895,9.26368505224327,138.07624999999985,74.75562500000005,33.30263708748725,2.4331250000185896,0.7850000000000865,191.36393280359596,2.381250019112294,972.1856630722092,33.81273295626668,0.5673300187362684,-0.16820541404224185,0.5715511764568261,0.5574262684813649,0.5500968614339922,1.344325139383806,0.11016399768410974,0.7861704556788036,-3.5801607780000904,1.7793290451771853,0.443125000000035,-0.2898754962822227,-0.2437464357894427,10.404981995169813
