,latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B8A.tiff,B09.tiff,B11.tiff,B12.tiff,N,P,K,Ca,Mg,S,B,Cu,Fe,Mn,Zn,Mo,Ni,Al,Se,Si,Na,Va,DRIS_N,DRIS_P,DRIS_K,DRIS_Ca,DRIS_Mg,DRIS_S,DRIS_B,DRIS_Cu,DRIS_Fe,DRIS_Mn,DRIS_Zn,IMS,IBN
4808,-22.32294433296796,-52.66696992832095,0.0217,0.0224,0.0485,0.0187,0.0784,0.4751,0.6416,0.6393,0.6614,0.6577,0.2656,0.1208,46.466810381641096,5.148651189878785,15.574929337376464,7.626167690914926,2.4992508962209765,1.8832951463375072,35.06425593906528,9.07507396194464,105.984690460694,83.25835637574617,39.39345053180982,1.1673673698579248,2.153081452879333,92.78320437534248,3.308142936677996,1000.5360540777506,13.512279720991234,0.1616152737977688,-0.2338295967740514,1.96013873393446,-0.5728333528900781,-0.3924511465627278,-0.4746102654735792,-0.9435873523608016,-0.0745636437915679,-2.332964844097242,0.977204088041631,1.2314735475802778,0.5535636299206708,0.505989295145379,10.42105923538867
4828,-22.32294433296796,-52.66517249994214,0.0207,0.0228,0.0489,0.0178,0.0804,0.4761,0.6378,0.636,0.6647,0.6657,0.2653,0.1226,49.77245569099867,5.291266411954841,15.194972297505323,7.359746750312149,2.602530941031767,1.892680405041436,32.91021861714237,8.824563128594434,105.1563822507701,79.53011264406337,39.481127769685344,1.205265215737971,1.5535538606046433,91.79326611560776,3.761173257896835,990.2384637830409,11.476981946635997,0.1209317971909409,0.0307677545400738,2.114866077866616,-0.6512432395689194,-0.6090014113572774,-0.2857171844948961,-0.8971525100025418,-0.2678935918904862,-2.5199815565417167,1.0132456467968478,1.1781524221548672,0.5889325210920614,0.5059847766191271,10.708815577330464
6969,-22.324686890516045,-52.67236221345738,0.0208,0.0227,0.049,0.0208,0.0828,0.4642,0.6206,0.6115,0.6441,0.6499,0.2582,0.1198,50.06400109937248,5.710632668391551,15.487976308984774,7.75505797674486,2.7091835098502277,1.854757387601747,34.502409106932895,8.47274385329747,102.34689872906635,88.64512893772199,41.01297827698296,1.285828073556172,1.9228289647474912,91.68001924846942,5.051822155794932,1234.276478424502,16.42925907152778,0.2067045007790069,-0.006702624403534,2.3840262121047893,-0.7195333781210754,-0.3660356593252993,-0.2558403242100395,-1.068724480247584,-0.1721812972191835,-3.013688737940758,0.8110157139877539,1.3570012440219732,0.6421356401169385,0.389026155561009,11.253676643045305
6989,-22.324686890516045,-52.67056478507857,0.0215,0.0215,0.0493,0.0184,0.0783,0.4589,0.6111,0.6126,0.6383,0.634,0.2507,0.1158,46.766129568571785,5.058123430704474,14.439886065593136,7.353672412525515,2.4964983286196727,1.87243805261556,27.158216912324345,8.088424319085895,106.06532537826024,96.07358048036508,42.43167988764618,1.8969074009946132,1.7226048421126334,100.7148313104691,4.284532902201278,1302.5044436377784,17.231985118443696,0.1640525132231548,-0.0814092360456033,2.0872099397055224,-0.7148755444053116,-0.5599231777681544,-0.3644290782345296,-0.9312971282644676,-0.9193190841243576,-2.963076909209112,1.18210827995037,1.6905494273895574,0.8703590657875311,0.590985291750101,13.170004675660056
7009,-22.324686890516045,-52.66876735669975,0.0226,0.0259,0.0548,0.0347,0.0915,0.4108,0.5255,0.5027,0.5509,0.5773,0.2454,0.126,44.85643934737325,5.16938509497449,13.53713223851261,7.817304779580359,2.6415318654042648,1.9719174760162883,30.27690685260476,8.274853208946313,106.75864906154234,98.7080216853494,43.6375658884201,1.6942561017010949,2.087860478819775,96.58898001462283,3.866070077134427,1242.1148591115652,14.467403542862892,0.1365745512526071,-0.3180025666193715,2.137053096770651,-1.130511109320482,-0.2746057534541882,-0.2644304340969212,-0.8243372395384357,-0.5753148552458107,-2.9426460167208504,1.0708569043824872,1.671482220363977,0.859171690156927,0.4991489449185201,12.80014256427188
7029,-22.324686890516045,-52.66696992832095,0.0205,0.0224,0.0483,0.0177,0.0728,0.4309,0.576,0.603,0.5988,0.6009,0.2293,0.1083,52.11945478138311,4.674829589103572,19.597358529959653,8.164864671345104,2.805045367443962,1.7333256675657234,31.40623839924853,10.65199844430155,170.5101552946177,85.69427063848008,42.11722346863679,1.4575753320633245,1.5787035680068715,146.44553799000275,4.71957675338261,981.2004270555256,13.841306279929382,0.3037675974765812,-0.1770634456386315,1.152952685544732,-0.0318402385355021,-0.4658149745107408,-0.5504208210252414,-2.236863105835364,-1.037714600907235,-2.132983774568261,3.8604521685800974,1.1105533500833555,0.4088882928691305,0.1498728145474972,13.380670537242397
7049,-22.324686890516045,-52.66517249994214,0.0188,0.0162,0.0377,0.0139,0.062,0.3764,0.5034,0.4729,0.5202,0.6288,0.2095,0.0913,40.24087412044365,5.702913521390242,19.058986153368544,7.492641319099053,2.756536385966607,1.8439777002453936,27.157025950622685,8.036689937362544,99.87602288251252,71.82101819199028,35.60585874021621,1.5156525561927825,1.288343616098933,92.5151768057654,3.7639431551026097,1049.2595043057318,32.062502213539666,0.195952008311084,-0.5627290946682924,2.4252372955388504,0.3446774826611954,-0.347218176954224,0.0157574561234997,-0.842715022299635,-0.8666308139979623,-3.0124724580289977,0.8409005069403284,1.0104254494420586,0.4405687644018645,0.5634825223419969,11.361986253957332
8866,-22.326512403653776,-52.67056478507857,0.0206,0.0222,0.049,0.0204,0.0808,0.4499,0.6014,0.596,0.6239,0.6297,0.2486,0.1167,49.76392479602766,5.2754666527677125,16.662129086177135,7.646970474857002,2.581198506592422,1.7330858840808954,29.613176114786214,7.987424384474987,106.07979629099208,94.88181804552028,37.9864493790956,1.2599530740057254,2.076611566863426,110.36584883397968,4.2021060967089525,1158.2052880330443,21.4909722650547,0.1545170542713976,0.0587767295001957,2.1570911862387305,-0.2537894838138285,-0.3523617668566066,-0.3498608697014428,-1.291928042777134,-0.6708869146857669,-3.169634202998901,1.1059413483684706,1.686513706699341,0.5395586014185485,0.4801890541231515,12.211574832729372
8886,-22.326512403653776,-52.66876735669975,0.0205,0.0232,0.0502,0.0194,0.0803,0.4661,0.6266,0.627,0.6512,0.6563,0.2616,0.1237,39.00838818705053,5.499954522128837,18.50974359181888,7.628400957959744,2.5414286230256797,1.674415625368638,30.080824309026934,8.11762797008654,100.61718316726429,81.11283603832977,37.82296695385767,1.2613427421374417,1.898792144337777,102.52550284934571,4.837588683460822,1108.4906083506391,19.588123991738076,0.1452796190621767,-0.707791403439355,2.3038443599305944,0.2567790924723953,-0.2512141339217923,-0.3028001711640332,-1.2821919608156958,-0.4942296433401559,-2.944548995653584,0.8768027303898244,1.306546268996974,0.5896214956800485,0.5782440396210515,11.885879069019172
8906,-22.326512403653776,-52.66696992832095,0.0212,0.0231,0.0525,0.0202,0.083,0.4797,0.6394,0.6405,0.667,0.6703,0.2724,0.1294,43.94309148137219,5.97045078386201,16.340064248340084,7.239756208338786,2.7492854542829304,1.9638663647655537,30.03963690015128,7.684603233139289,105.00154866061752,72.4963575466838,42.359743933175984,2.097705218149783,1.5421975215916135,90.4830785511186,3.8421968539799054,1164.461182190454,30.06451774092733,0.0773864671311938,-0.3294507675533621,2.704464466685049,-0.3718554396803956,-0.5927891391252692,-0.025872012328204,-0.6926057551574198,-0.5521302959947597,-3.373840477826773,0.9801532420538086,0.9594301333191174,0.8201042060541442,0.4997978866036908,11.944895773378573
